PSA_Id,Domain,English,Kiswahili,Dholuo,English_tokens,Kiswahili_tokens,Dholuo_tokens,English_token_count,Kiswahili_token_count,Dholuo_token_count,Kiswahili_borrowed_terms,Dholuo_borrowed_terms,Kiswahili_has_codeswitch,Dholuo_has_codeswitch,English_word_count,Kiswahili_word_count,Dholuo_word_count,ratio_kis_eng,ratio_dho_eng,ratio_dho_kis,Dholuo_has_repeat_loop
4981,Governance,Join anti-corruption awareness campaigns this month to learn how to access business permit applications and report electoral malpractice.,Jiunge na kampeni za uhamasishaji dhidi ya ufisadi mwezi huu kujifunza jinsi ya kupata maombi ya leseni za biashara na kuripoti udanganyifu wa uchaguzi.,Ibed gi kampen mag lendo e lweny mar ketho chik e dwe ni mondo ing'e kaka inyalo yud kwayo mag oboke mag ohala kod ripot mar tim marach mag yiero.,"['Join', 'anti-corruption', 'awareness', 'campaigns', 'this', 'month', 'to', 'learn', 'how', 'to', 'access', 'business', 'permit', 'applications', 'and', 'report', 'electoral', 'malpractice', '.']","['Jiunge', 'na', 'kampeni', 'za', 'uhamasishaji', 'dhidi', 'ya', 'ufisadi', 'mwezi', 'huu', 'kujifunza', 'jinsi', 'ya', 'kupata', 'maombi', 'ya', 'leseni', 'za', 'biashara', 'na', 'kuripoti', 'udanganyifu', 'wa', 'uchaguzi', '.']","['Ibed', 'gi', 'kampen', 'mag', 'lendo', 'e', 'lweny', 'mar', 'ketho', 'chik', 'e', 'dwe', 'ni', 'mondo', 'ing', ""'"", 'e', 'kaka', 'inyalo', 'yud', 'kwayo', 'mag', 'oboke', 'mag', 'ohala', 'kod', 'ripot', 'mar', 'tim', 'marach', 'mag', 'yiero', '.']",19,25,33,[],[],False,False,18,24,30,1.3333333333333333,1.6666666666666667,1.25,False
3075,Governance,Wafula Chebukati during the Official National Launch of the Enhanced Continuous Voter Registration Exercise held at Nakuru Athletic Club on Monday October 4th 2021,"Wafula Chebukati wakati wa Uzinduzi Rasmi wa Kitaifa wa Zoezi Imara la Kuendelea la Usajili wa Wapiga Kura lililofanyika Nakuru Athletic Club mnamo Jumatatu Oktoba 4, 2021.",Wafula Chebukati e kinde mar chakruok mar piny mangima mar puonjruok mar ndiko nying jogo mabiro goyo ombulu mane otim e klab mar tuke mag nakuru tarik 4 dwe mar apar higa mar 2021,"['Wafula', 'Chebukati', 'during', 'the', 'Official', 'National', 'Launch', 'of', 'the', 'Enhanced', 'Continuous', 'Voter', 'Registration', 'Exercise', 'held', 'at', 'Nakuru', 'Athletic', 'Club', 'on', 'Monday', 'October', '4th', '2021']","['Wafula', 'Chebukati', 'wakati', 'wa', 'Uzinduzi', 'Rasmi', 'wa', 'Kitaifa', 'wa', 'Zoezi', 'Imara', 'la', 'Kuendelea', 'la', 'Usajili', 'wa', 'Wapiga', 'Kura', 'lililofanyika', 'Nakuru', 'Athletic', 'Club', 'mnamo', 'Jumatatu', 'Oktoba', '4', ',', '2021', '.']","['Wafula', 'Chebukati', 'e', 'kinde', 'mar', 'chakruok', 'mar', 'piny', 'mangima', 'mar', 'puonjruok', 'mar', 'ndiko', 'nying', 'jogo', 'mabiro', 'goyo', 'ombulu', 'mane', 'otim', 'e', 'klab', 'mar', 'tuke', 'mag', 'nakuru', 'tarik', '4', 'dwe', 'mar', 'apar', 'higa', 'mar', '2021']",24,29,34,"['Athletic', 'Nakuru', 'Club', 'Wafula', 'Chebukati']","['Wafula', 'Chebukati']",True,True,24,27,34,1.125,1.4166666666666667,1.2592592592592593,False
4174,Health,Health workers recommend learning about first aid basics alongside practicing using treated mosquito nets at home.,Wahudumu wa afya wanapendekeza kujifunza kuhusu misingi ya huduma ya kwanza pamoja na kufanya kutumia vyandarua vilivyotibiwa nyumbani.,Jotich mag thieth ogolo paro ni mondo ipuonjri weche mochuno mag kony mokwongo kaachiel gi puonjruok mar tiyo kod gik ma itiyogo e geng'o suna e ot.,"['Health', 'workers', 'recommend', 'learning', 'about', 'first', 'aid', 'basics', 'alongside', 'practicing', 'using', 'treated', 'mosquito', 'nets', 'at', 'home', '.']","['Wahudumu', 'wa', 'afya', 'wanapendekeza', 'kujifunza', 'kuhusu', 'misingi', 'ya', 'huduma', 'ya', 'kwanza', 'pamoja', 'na', 'kufanya', 'kutumia', 'vyandarua', 'vilivyotibiwa', 'nyumbani', '.']","['Jotich', 'mag', 'thieth', 'ogolo', 'paro', 'ni', 'mondo', 'ipuonjri', 'weche', 'mochuno', 'mag', 'kony', 'mokwongo', 'kaachiel', 'gi', 'puonjruok', 'mar', 'tiyo', 'kod', 'gik', 'ma', 'itiyogo', 'e', 'geng', ""'"", 'o', 'suna', 'e', 'ot', '.']",17,19,30,[],[],False,False,16,18,27,1.125,1.6875,1.5,False
2155,Security & Safety,U.S. Embassy renewed its advisory on possible unrest during U.S. primaries and urged heightened vigilance in demonstration-prone areas.,Ubalozi wa Marekani ulirejesha ushauri wake kuhusu uwezekano wa machafuko wakati wa kura za mchujo za Marekani na kuhimiza umakini mkubwa katika maeneo yenye maandamano.,Ambasada mar Amerka ne ochiwo siem manyien e wi ywaruok manyalo bedoe e kinde mag yiero mag piny Amerka kendo ne ojiwo ni mondo gibed motang' ahinya e alwora ma ji ohero riwo lwedo.,"['U.S.', 'Embassy', 'renewed', 'its', 'advisory', 'on', 'possible', 'unrest', 'during', 'U.S.', 'primaries', 'and', 'urged', 'heightened', 'vigilance', 'in', 'demonstration-prone', 'areas', '.']","['Ubalozi', 'wa', 'Marekani', 'ulirejesha', 'ushauri', 'wake', 'kuhusu', 'uwezekano', 'wa', 'machafuko', 'wakati', 'wa', 'kura', 'za', 'mchujo', 'za', 'Marekani', 'na', 'kuhimiza', 'umakini', 'mkubwa', 'katika', 'maeneo', 'yenye', 'maandamano', '.']","['Ambasada', 'mar', 'Amerka', 'ne', 'ochiwo', 'siem', 'manyien', 'e', 'wi', 'ywaruok', 'manyalo', 'bedoe', 'e', 'kinde', 'mag', 'yiero', 'mag', 'piny', 'Amerka', 'kendo', 'ne', 'ojiwo', 'ni', 'mondo', 'gibed', 'motang', ""'"", 'ahinya', 'e', 'alwora', 'ma', 'ji', 'ohero', 'riwo', 'lwedo', '.']",19,26,36,[],[],False,False,18,25,34,1.3888888888888888,1.8888888888888888,1.36,False
4842,Governance,Citizens who understand the role of the ombudsman are better placed to report delayed government services when it occurs.,Wananchi wanaoelewa nafasi ya mdhibiti malalamiko wako katika nafasi nzuri zaidi ya kuripoti huduma za serikali kuchelewa inapotokea.,"Jodak ma winjo tiend tich mar jatend bura, gin joma nigi thuolo maber mar chiwo ripot mar tich ma sirkal osetimo ka otimore.","['Citizens', 'who', 'understand', 'the', 'role', 'of', 'the', 'ombudsman', 'are', 'better', 'placed', 'to', 'report', 'delayed', 'government', 'services', 'when', 'it', 'occurs', '.']","['Wananchi', 'wanaoelewa', 'nafasi', 'ya', 'mdhibiti', 'malalamiko', 'wako', 'katika', 'nafasi', 'nzuri', 'zaidi', 'ya', 'kuripoti', 'huduma', 'za', 'serikali', 'kuchelewa', 'inapotokea', '.']","['Jodak', 'ma', 'winjo', 'tiend', 'tich', 'mar', 'jatend', 'bura', ',', 'gin', 'joma', 'nigi', 'thuolo', 'maber', 'mar', 'chiwo', 'ripot', 'mar', 'tich', 'ma', 'sirkal', 'osetimo', 'ka', 'otimore', '.']",20,19,25,[],[],False,False,19,18,23,0.9473684210526315,1.2105263157894737,1.2777777777777777,False
874,Health,"Kenya signs six Global Fund grants amounting to Sh59.7 billion to support HIV, TB and malaria interventions; funding to strengthen health and community systems over three years.","Kenya yasaini ruzuku sita za Mfuko wa Kimataifa zenye thamani ya Sh59.7 bilioni kusaidia uingiliaji kati wa VVU, Kifua Kikuu na malaria; ufadhili wa kuimarisha mifumo ya afya na jamii kwa miaka mitatu.","Kenya oketo sei e chiwo mar pesa mar Global Fund maromo Sh59.7 billion mar siro yore mag thieth mag HIV, TB kod malaria; chiwo pesa mar tego yore mag thieth kod mag oganda kuom higni adek.","['Kenya', 'signs', 'six', 'Global', 'Fund', 'grants', 'amounting', 'to', 'Sh59.7', 'billion', 'to', 'support', 'HIV', ',', 'TB', 'and', 'malaria', 'interventions', ';', 'funding', 'to', 'strengthen', 'health', 'and', 'community', 'systems', 'over', 'three', 'years', '.']","['Kenya', 'yasaini', 'ruzuku', 'sita', 'za', 'Mfuko', 'wa', 'Kimataifa', 'zenye', 'thamani', 'ya', 'Sh59.7', 'bilioni', 'kusaidia', 'uingiliaji', 'kati', 'wa', 'VVU', ',', 'Kifua', 'Kikuu', 'na', 'malaria', ';', 'ufadhili', 'wa', 'kuimarisha', 'mifumo', 'ya', 'afya', 'na', 'jamii', 'kwa', 'miaka', 'mitatu', '.']","['Kenya', 'oketo', 'sei', 'e', 'chiwo', 'mar', 'pesa', 'mar', 'Global', 'Fund', 'maromo', 'Sh59', '.', '7', 'billion', 'mar', 'siro', 'yore', 'mag', 'thieth', 'mag', 'HIV', ',', 'TB', 'kod', 'malaria', ';', 'chiwo', 'pesa', 'mar', 'tego', 'yore', 'mag', 'thieth', 'kod', 'mag', 'oganda', 'kuom', 'higni', 'adek', '.']",30,36,41,['Kenya'],"['Fund', 'Kenya', 'Global', 'TB', 'HIV']",True,True,27,33,36,1.2222222222222223,1.3333333333333333,1.0909090909090908,False
4638,Security & Safety,"In light of recent vandalism of public property cases, residents are reminded to follow fire safety precautions.","Kutokana na visa vya hivi karibuni vya uharibifu wa mali ya umma, wakazi wanakumbushwa kufuata tahadhari za usalama wa moto.","Kaluwore gi weche ma osetimore machiegni mag ketho mwandu mag piny, iparo ne jodak mondo oluw yore mag geng'o mach.","['In', 'light', 'of', 'recent', 'vandalism', 'of', 'public', 'property', 'cases', ',', 'residents', 'are', 'reminded', 'to', 'follow', 'fire', 'safety', 'precautions', '.']","['Kutokana', 'na', 'visa', 'vya', 'hivi', 'karibuni', 'vya', 'uharibifu', 'wa', 'mali', 'ya', 'umma', ',', 'wakazi', 'wanakumbushwa', 'kufuata', 'tahadhari', 'za', 'usalama', 'wa', 'moto', '.']","['Kaluwore', 'gi', 'weche', 'ma', 'osetimore', 'machiegni', 'mag', 'ketho', 'mwandu', 'mag', 'piny', ',', 'iparo', 'ne', 'jodak', 'mondo', 'oluw', 'yore', 'mag', 'geng', ""'"", 'o', 'mach', '.']",19,22,24,[],[],False,False,17,20,20,1.1764705882352942,1.1764705882352942,1.0,False
3999,Education,"As part of improving vocational training college, parents are asked to support daily reading at home.","Kama sehemu ya kuboresha chuo cha mafunzo ya ufundi, wazazi wanaombwa kusaidia kusoma kila siku nyumbani.","Kaka achiel kuom yore mag bero kolej mar puonjruok mar tich, ikwayo jonyuol mondo ochung' ne somo ma pile ka pile e ot.","['As', 'part', 'of', 'improving', 'vocational', 'training', 'college', ',', 'parents', 'are', 'asked', 'to', 'support', 'daily', 'reading', 'at', 'home', '.']","['Kama', 'sehemu', 'ya', 'kuboresha', 'chuo', 'cha', 'mafunzo', 'ya', 'ufundi', ',', 'wazazi', 'wanaombwa', 'kusaidia', 'kusoma', 'kila', 'siku', 'nyumbani', '.']","['Kaka', 'achiel', 'kuom', 'yore', 'mag', 'bero', 'kolej', 'mar', 'puonjruok', 'mar', 'tich', ',', 'ikwayo', 'jonyuol', 'mondo', 'ochung', ""'"", 'ne', 'somo', 'ma', 'pile', 'ka', 'pile', 'e', 'ot', '.']",18,18,26,[],[],False,False,16,16,23,1.0,1.4375,1.4375,False
1764,Security & Safety,"Livestock theft remains a challenge in pastoralist regions. Communities should form watch programs, brand animals, and report suspicious activities.","Wizi wa mifugo bado ni changamoto katika maeneo ya wafugaji. Jamii zinapaswa kuunda programu za kufuatilia, kuchapisha wanyama, na kuripoti shughuli zinazotiliwa shaka.","Kata kamano, joma kwayo jamni pod nitie pek mang'eny geng'o kuo, kendo dwarore ni ji otim chenro mar rito le, onyis ni gigolo le e yor alama, kendo ginyis ni gitimo gik ma ok kare.","['Livestock', 'theft', 'remains', 'a', 'challenge', 'in', 'pastoralist', 'regions', '.', 'Communities', 'should', 'form', 'watch', 'programs', ',', 'brand', 'animals', ',', 'and', 'report', 'suspicious', 'activities', '.']","['Wizi', 'wa', 'mifugo', 'bado', 'ni', 'changamoto', 'katika', 'maeneo', 'ya', 'wafugaji', '.', 'Jamii', 'zinapaswa', 'kuunda', 'programu', 'za', 'kufuatilia', ',', 'kuchapisha', 'wanyama', ',', 'na', 'kuripoti', 'shughuli', 'zinazotiliwa', 'shaka', '.']","['Kata', 'kamano', ',', 'joma', 'kwayo', 'jamni', 'pod', 'nitie', 'pek', 'mang', ""'"", 'eny', 'geng', ""'"", 'o', 'kuo', ',', 'kendo', 'dwarore', 'ni', 'ji', 'otim', 'chenro', 'mar', 'rito', 'le', ',', 'onyis', 'ni', 'gigolo', 'le', 'e', 'yor', 'alama', ',', 'kendo', 'ginyis', 'ni', 'gitimo', 'gik', 'ma', 'ok', 'kare', '.']",23,27,44,[],[],False,False,19,23,35,1.2105263157894737,1.8421052631578947,1.5217391304347827,False
2488,Governance,"By 2 days ago EU urges Tanzanian authorities to exercise restraint amid post election unrest British High Commission in Tanzania advises against all but essential travel to the country, cites disruption and unrest following the October 29 election.","Kufikia siku 2 zilizopita EU inawasihi mamlaka za Tanzania kujizuia kutokana na machafuko ya baada ya uchaguzi. Ubalozi Mkuu wa Uingereza nchini Tanzania unashauri dhidi ya safari zote isipokuwa muhimu kwenda nchini humo, unataja usumbufu na machafuko kufuatia uchaguzi wa Oktoba 29.","Odiechienge ariyo mosekalo, EU osebedo ka jiwo jotelo mag Tanzania mondo obed gi ritruok e kind gik ma ne otimore bang' yiero.","['By', '2', 'days', 'ago', 'EU', 'urges', 'Tanzanian', 'authorities', 'to', 'exercise', 'restraint', 'amid', 'post', 'election', 'unrest', 'British', 'High', 'Commission', 'in', 'Tanzania', 'advises', 'against', 'all', 'but', 'essential', 'travel', 'to', 'the', 'country', ',', 'cites', 'disruption', 'and', 'unrest', 'following', 'the', 'October', '29', 'election', '.']","['Kufikia', 'siku', '2', 'zilizopita', 'EU', 'inawasihi', 'mamlaka', 'za', 'Tanzania', 'kujizuia', 'kutokana', 'na', 'machafuko', 'ya', 'baada', 'ya', 'uchaguzi', '.', 'Ubalozi', 'Mkuu', 'wa', 'Uingereza', 'nchini', 'Tanzania', 'unashauri', 'dhidi', 'ya', 'safari', 'zote', 'isipokuwa', 'muhimu', 'kwenda', 'nchini', 'humo', ',', 'unataja', 'usumbufu', 'na', 'machafuko', 'kufuatia', 'uchaguzi', 'wa', 'Oktoba', '29', '.']","['Odiechienge', 'ariyo', 'mosekalo', ',', 'EU', 'osebedo', 'ka', 'jiwo', 'jotelo', 'mag', 'Tanzania', 'mondo', 'obed', 'gi', 'ritruok', 'e', 'kind', 'gik', 'ma', 'ne', 'otimore', 'bang', ""'"", 'yiero', '.']",40,45,25,"['EU', 'Tanzania']","['EU', 'Tanzania']",True,True,38,42,22,1.105263157894737,0.5789473684210527,0.5238095238095238,False
720,Education,Train teachers! Teach cholera prevention in schools.,Wafundishe walimu! Wafundishe kuzuia kipindupindu shuleni.,Tieguru jopuonj! Puonjuru nyithindo kaka ginyalo geng'o kolera.,"['Train', 'teachers', '!', 'Teach', 'cholera', 'prevention', 'in', 'schools', '.']","['Wafundishe', 'walimu', '!', 'Wafundishe', 'kuzuia', 'kipindupindu', 'shuleni', '.']","['Tieguru', 'jopuonj', '!', 'Puonjuru', 'nyithindo', 'kaka', 'ginyalo', 'geng', ""'"", 'o', 'kolera', '.']",9,8,12,[],[],False,False,7,6,8,0.8571428571428571,1.1428571428571428,1.3333333333333333,False
1998,Security & Safety,"Unified action is needed in the war against graft. Stand firm, report corruption.","Hatua ya pamoja inahitajika katika vita dhidi ya ufisadi. Simama imara, ripoti ufisadi.",Dwarore ni watim kinda e kedo gi mibadhi.,"['Unified', 'action', 'is', 'needed', 'in', 'the', 'war', 'against', 'graft', '.', 'Stand', 'firm', ',', 'report', 'corruption', '.']","['Hatua', 'ya', 'pamoja', 'inahitajika', 'katika', 'vita', 'dhidi', 'ya', 'ufisadi', '.', 'Simama', 'imara', ',', 'ripoti', 'ufisadi', '.']","['Dwarore', 'ni', 'watim', 'kinda', 'e', 'kedo', 'gi', 'mibadhi', '.']",16,16,9,[],[],False,False,13,13,8,1.0,0.6153846153846154,0.6153846153846154,False
1262,Agriculture,"4th Floor, Bank of Agriculture building, 162 Independence Avenue, Central Business District Abuja, Nigeria. aatf Telephone : +234 9 4605480 ...See more","Ghorofa ya 4, Jengo la Benki ya Kilimo, 162 Independence Avenue, Wilaya ya Biashara ya Kati Abuja, Nigeria. aatf Simu: +234 9 4605480 ...Tazama zaidi","Od gorofa mar ang'wen, od keno gi hola mar jopur gi pith, Yoo mar 162 Independence , chuny boma mar Abuja, Nigeria. aatf namba ong'we yamo: +234 9 460580 .....","['4th', 'Floor', ',', 'Bank', 'of', 'Agriculture', 'building', ',', '162', 'Independence', 'Avenue', ',', 'Central', 'Business', 'District', 'Abuja', ',', 'Nigeria', '.', 'aatf', 'Telephone', ':', '+234', '9', '4605480', '...', 'See', 'more']","['Ghorofa', 'ya', '4', ',', 'Jengo', 'la', 'Benki', 'ya', 'Kilimo', ',', '162', 'Independence', 'Avenue', ',', 'Wilaya', 'ya', 'Biashara', 'ya', 'Kati', 'Abuja', ',', 'Nigeria', '.', 'aatf', 'Simu', ':', '+234', '9', '4605480', '...', 'Tazama', 'zaidi']","['Od', 'gorofa', 'mar', 'ang', ""'"", 'wen', ',', 'od', 'keno', 'gi', 'hola', 'mar', 'jopur', 'gi', 'pith', ',', 'Yoo', 'mar', '162', 'Independence', ',', 'chuny', 'boma', 'mar', 'Abuja', ',', 'Nigeria', '.', 'aatf', 'namba', 'ong', ""'"", 'we', 'yamo', ':', '+', '234', '9', '460580', '.', '.', '.', '.', '.']",28,32,44,"['Nigeria', 'Independence', 'Abuja', 'Avenue']","['Nigeria', 'Independence', 'Abuja']",True,True,22,25,30,1.1363636363636365,1.3636363636363635,1.2,False
4269,Health,Health workers recommend learning about adolescent reproductive health alongside practicing boiling drinking water at home.,Wahudumu wa afya wanapendekeza kujifunza kuhusu afya ya uzazi kwa vijana pamoja na kufanya kuchemsha maji ya kunywa nyumbani.,Jotich mag thieth wacho ni onego opuonjre e wi thieth mar nyuol mar nyithindo ma rowere kaachiel gi puonjruok mar madho pi ma ng'we ng'ar e ot.,"['Health', 'workers', 'recommend', 'learning', 'about', 'adolescent', 'reproductive', 'health', 'alongside', 'practicing', 'boiling', 'drinking', 'water', 'at', 'home', '.']","['Wahudumu', 'wa', 'afya', 'wanapendekeza', 'kujifunza', 'kuhusu', 'afya', 'ya', 'uzazi', 'kwa', 'vijana', 'pamoja', 'na', 'kufanya', 'kuchemsha', 'maji', 'ya', 'kunywa', 'nyumbani', '.']","['Jotich', 'mag', 'thieth', 'wacho', 'ni', 'onego', 'opuonjre', 'e', 'wi', 'thieth', 'mar', 'nyuol', 'mar', 'nyithindo', 'ma', 'rowere', 'kaachiel', 'gi', 'puonjruok', 'mar', 'madho', 'pi', 'ma', 'ng', ""'"", 'we', 'ng', ""'"", 'ar', 'e', 'ot', '.']",16,20,32,[],[],False,False,15,19,27,1.2666666666666666,1.8,1.4210526315789473,False
3764,Agriculture,Keep your poultry healthy by monitoring for signs of mastitis.,Weka kuku wako na afya kwa kuchunguza dalili za maambukizi ya kiwele.,Ket winy mari obed gi ngima maber kuom luwo ranyisi mag tuo mar lak.,"['Keep', 'your', 'poultry', 'healthy', 'by', 'monitoring', 'for', 'signs', 'of', 'mastitis', '.']","['Weka', 'kuku', 'wako', 'na', 'afya', 'kwa', 'kuchunguza', 'dalili', 'za', 'maambukizi', 'ya', 'kiwele', '.']","['Ket', 'winy', 'mari', 'obed', 'gi', 'ngima', 'maber', 'kuom', 'luwo', 'ranyisi', 'mag', 'tuo', 'mar', 'lak', '.']",11,13,15,[],[],False,False,10,12,14,1.2,1.4,1.1666666666666667,False
2051,Security & Safety,Police Reforms Working Group calls for stronger COP,Kikundi Kazi cha Mageuzi ya Polisi chataka COP imara zaidi,Grup mar Tich mar Policial Reforms dwaro ni COP obed motegno,"['Police', 'Reforms', 'Working', 'Group', 'calls', 'for', 'stronger', 'COP']","['Kikundi', 'Kazi', 'cha', 'Mageuzi', 'ya', 'Polisi', 'chataka', 'COP', 'imara', 'zaidi']","['Grup', 'mar', 'Tich', 'mar', 'Policial', 'Reforms', 'dwaro', 'ni', 'COP', 'obed', 'motegno']",8,10,11,['COP'],"['Reforms', 'COP']",True,True,8,10,11,1.25,1.375,1.1,False
1646,Security & Safety,Children are highly vulnerable. Ensure they know emergency contacts and have identification tags in crowded shelters.,Watoto wako katika hatari kubwa. Hakikisha wanawajua watu wa dharura na wana vitambulisho katika makazi yaliyojaa watu.,"Nyithindo nyalo bedo joma yom yom ahinya, omiyo nyaka ine ni ging'eyo joma ginyalo tudorego e saa masira, kendo ni gin gi kalatese ma nyiso kuma giwuoke","['Children', 'are', 'highly', 'vulnerable', '.', 'Ensure', 'they', 'know', 'emergency', 'contacts', 'and', 'have', 'identification', 'tags', 'in', 'crowded', 'shelters', '.']","['Watoto', 'wako', 'katika', 'hatari', 'kubwa', '.', 'Hakikisha', 'wanawajua', 'watu', 'wa', 'dharura', 'na', 'wana', 'vitambulisho', 'katika', 'makazi', 'yaliyojaa', 'watu', '.']","['Nyithindo', 'nyalo', 'bedo', 'joma', 'yom', 'yom', 'ahinya', ',', 'omiyo', 'nyaka', 'ine', 'ni', 'ging', ""'"", 'eyo', 'joma', 'ginyalo', 'tudorego', 'e', 'saa', 'masira', ',', 'kendo', 'ni', 'gin', 'gi', 'kalatese', 'ma', 'nyiso', 'kuma', 'giwuoke']",18,19,31,[],[],False,False,16,17,27,1.0625,1.6875,1.588235294117647,False
4626,Security & Safety,"In light of recent domestic violence cases, residents are reminded to follow road safety guidelines.","Kutokana na visa vya hivi karibuni vya unyanyasaji wa nyumbani, wakazi wanakumbushwa kufuata miongozo ya usalama barabarani.","Kaluwore gi weche ma osetimore machiegni mag ng'anjo e ot, iparo ne jodak mondo oluw chike mag rito yore.","['In', 'light', 'of', 'recent', 'domestic', 'violence', 'cases', ',', 'residents', 'are', 'reminded', 'to', 'follow', 'road', 'safety', 'guidelines', '.']","['Kutokana', 'na', 'visa', 'vya', 'hivi', 'karibuni', 'vya', 'unyanyasaji', 'wa', 'nyumbani', ',', 'wakazi', 'wanakumbushwa', 'kufuata', 'miongozo', 'ya', 'usalama', 'barabarani', '.']","['Kaluwore', 'gi', 'weche', 'ma', 'osetimore', 'machiegni', 'mag', 'ng', ""'"", 'anjo', 'e', 'ot', ',', 'iparo', 'ne', 'jodak', 'mondo', 'oluw', 'chike', 'mag', 'rito', 'yore', '.']",17,19,23,[],[],False,False,15,17,19,1.1333333333333333,1.2666666666666666,1.1176470588235294,False
201,Education,Enroll in TVET programs for skills development 2025.,Jiandikishe katika programu za TVET kwa ajili ya ukuzaji wa ujuzi 2025.,Donj e chenro mag TVET mar dongruok mar lony 2025.,"['Enroll', 'in', 'TVET', 'programs', 'for', 'skills', 'development', '2025', '.']","['Jiandikishe', 'katika', 'programu', 'za', 'TVET', 'kwa', 'ajili', 'ya', 'ukuzaji', 'wa', 'ujuzi', '2025', '.']","['Donj', 'e', 'chenro', 'mag', 'TVET', 'mar', 'dongruok', 'mar', 'lony', '2025', '.']",9,13,11,['TVET'],['TVET'],True,True,8,12,10,1.5,1.25,0.8333333333333334,False
686,Education,Teachers: Report any political interference in schools to 0800721524.,Walimu: Ripoti kuingiliwa kwa kisiasa shuleni kwa 0800721524.,Teachers: Report any political interference in schools to 0800721524.,"['Teachers', ':', 'Report', 'any', 'political', 'interference', 'in', 'schools', 'to', '0800721524', '.']","['Walimu', ':', 'Ripoti', 'kuingiliwa', 'kwa', 'kisiasa', 'shuleni', 'kwa', '0800721524', '.']","['Teachers', ':', 'Report', 'any', 'political', 'interference', 'in', 'schools', 'to', '0800721524', '.']",11,10,11,[],"['Report', 'Teachers']",False,True,9,8,9,0.8888888888888888,1.0,1.125,False
